pair_key,node_idx,tender_id,country,attention,is_cartel_pair,tender_label,pred_prob
japan_625_1043,395,311,japan,0.012970868,0,0,4.2561092e-05
japan_921_1287,395,311,japan,0.015442333,0,0,4.2561092e-05
japan_246_921,395,311,japan,0.026930265,0,0,4.2561092e-05
japan_913_921,395,311,japan,0.016527822,0,0,4.2561092e-05
japan_495_921,395,311,japan,0.014542325,0,0,4.2561092e-05
japan_1287_1708,395,311,japan,0.021581015,0,0,4.2561092e-05
japan_1043_1287,395,311,japan,0.017539851,0,0,4.2561092e-05
japan_246_1287,395,311,japan,0.027882943,0,0,4.2561092e-05
japan_913_1287,395,311,japan,0.030010816,0,0,4.2561092e-05
japan_495_1287,395,311,japan,0.056147438,0,0,4.2561092e-05
japan_476_1708,395,311,japan,0.016231677,0,0,4.2561092e-05
japan_1043_1708,395,311,japan,0.036523666,0,0,4.2561092e-05
japan_246_1708,395,311,japan,0.029346533,0,0,4.2561092e-05
japan_495_1708,395,311,japan,0.018097037,0,0,4.2561092e-05
japan_476_1043,395,311,japan,0.008625803,0,0,4.2561092e-05
japan_246_1043,395,311,japan,0.038466346,0,0,4.2561092e-05
japan_913_1043,395,311,japan,0.017877618,0,0,4.2561092e-05
japan_495_1043,395,311,japan,0.01672326,0,0,4.2561092e-05
japan_246_913,395,311,japan,0.037672196,0,0,4.2561092e-05
japan_246_495,395,311,japan,0.032302134,0,0,4.2561092e-05
japan_495_913,395,311,japan,0.032090567,0,0,4.2561092e-05
japan_207_1434,396,312,japan,0.18881375,0,0,0.0021226024
japan_207_773,396,312,japan,0.17826132,0,0,0.0021226024
japan_781_1206,396,312,japan,0.2587648,0,0,0.0021226024
japan_781_1434,396,312,japan,0.15407625,0,0,0.0021226024
japan_773_1434,396,312,japan,0.22008395,0,0,0.0021226024
japan_246_1063,397,313,japan,0.03241097,0,0,3.659453e-05
japan_246_534,397,313,japan,0.09226784,0,0,3.659453e-05
japan_246_495,397,313,japan,0.09609422,0,0,3.659453e-05
japan_246_921,397,313,japan,0.07406471,0,0,3.659453e-05
japan_1063_1301,397,313,japan,0.06670654,0,0,3.659453e-05
japan_542_1063,397,313,japan,0.11736864,0,0,3.659453e-05
japan_1063_1333,397,313,japan,0.060699333,0,0,3.659453e-05
japan_495_534,397,313,japan,0.043448295,0,0,3.659453e-05
japan_534_1301,397,313,japan,0.037722662,0,0,3.659453e-05
japan_534_542,397,313,japan,0.05220645,0,0,3.659453e-05
japan_534_921,397,313,japan,0.050731886,0,0,3.659453e-05
japan_495_1301,397,313,japan,0.030076182,0,0,3.659453e-05
japan_495_542,397,313,japan,0.03599645,0,0,3.659453e-05
japan_495_921,397,313,japan,0.036546797,0,0,3.659453e-05
japan_542_1301,397,313,japan,0.10631928,0,0,3.659453e-05
japan_1301_1333,397,313,japan,0.025292078,0,0,3.659453e-05
japan_542_1333,397,313,japan,0.04204766,0,0,3.659453e-05
japan_431_1560,398,314,japan,0.06214695,0,0,0.0012272501
japan_175_431,398,314,japan,0.09908831,0,0,0.0012272501
japan_154_729,398,314,japan,0.07714791,0,0,0.0012272501
japan_154_414,398,314,japan,0.0970958,0,0,0.0012272501
japan_154_963,398,314,japan,0.10542973,0,0,0.0012272501
japan_729_1560,398,314,japan,0.13063323,0,0,0.0012272501
japan_162_729,398,314,japan,0.08254087,0,0,0.0012272501
japan_414_729,398,314,japan,0.08666593,0,0,0.0012272501
japan_162_1560,398,314,japan,0.082247496,0,0,0.0012272501
japan_414_1560,398,314,japan,0.09393168,0,0,0.0012272501
japan_963_1560,398,314,japan,0.08307203,0,0,0.0012272501
japan_147_1334,399,315,japan,0.034268007,1,1,0.9801
japan_147_1619,399,315,japan,0.046034653,1,1,0.9801
japan_147_954,399,315,japan,0.05983176,1,1,0.9801
japan_147_1613,399,315,japan,0.065570004,1,1,0.9801
japan_147_711,399,315,japan,0.04240394,1,1,0.9801
japan_1334_1619,399,315,japan,0.033092182,1,1,0.9801
japan_37_1334,399,315,japan,0.057236284,1,1,0.9801
japan_1334_1613,399,315,japan,0.026054366,1,1,0.9801
japan_1334_1577,399,315,japan,0.023656212,1,1,0.9801
japan_711_1334,399,315,japan,0.041535985,1,1,0.9801
japan_1550_1619,399,315,japan,0.041845776,1,1,0.9801
japan_954_1619,399,315,japan,0.0337735,1,1,0.9801
japan_1613_1619,399,315,japan,0.057506412,1,1,0.9801
japan_1380_1550,399,315,japan,0.023017127,1,1,0.9801
japan_711_1380,399,315,japan,0.050235897,1,1,0.9801
japan_37_1550,399,315,japan,0.048346814,1,1,0.9801
japan_37_711,399,315,japan,0.06142355,1,1,0.9801
japan_954_1613,399,315,japan,0.03512622,1,1,0.9801
japan_954_1577,399,315,japan,0.05188181,1,1,0.9801
japan_711_954,399,315,japan,0.051460683,1,1,0.9801
japan_1577_1613,399,315,japan,0.070269674,1,1,0.9801
japan_711_1613,399,315,japan,0.045429185,1,1,0.9801
japan_1054_1233,400,316,japan,0.034726076,0,0,5.4815046e-05
japan_43_1054,400,316,japan,0.019562958,0,0,5.4815046e-05
japan_542_1054,400,316,japan,0.02450839,0,0,5.4815046e-05
japan_852_1054,400,316,japan,0.017944489,0,0,5.4815046e-05
japan_1054_1309,400,316,japan,0.028137868,0,0,5.4815046e-05
japan_1054_1332,400,316,japan,0.03082378,0,0,5.4815046e-05
japan_1054_1100,400,316,japan,0.029978007,0,0,5.4815046e-05
japan_43_1233,400,316,japan,0.035930946,0,0,5.4815046e-05
japan_542_1233,400,316,japan,0.023327539,0,0,5.4815046e-05
japan_852_1233,400,316,japan,0.032130055,0,0,5.4815046e-05
japan_1233_1309,400,316,japan,0.024758404,0,0,5.4815046e-05
japan_1233_1332,400,316,japan,0.039450016,0,0,5.4815046e-05
japan_326_1233,400,316,japan,0.02685967,0,0,5.4815046e-05
japan_1100_1233,400,316,japan,0.04404216,0,0,5.4815046e-05
japan_43_542,400,316,japan,0.026604908,0,0,5.4815046e-05
japan_43_852,400,316,japan,0.019471824,0,0,5.4815046e-05
japan_43_1309,400,316,japan,0.029847331,0,0,5.4815046e-05
japan_43_1332,400,316,japan,0.02501384,0,0,5.4815046e-05
japan_43_326,400,316,japan,0.030774485,0,0,5.4815046e-05
japan_43_1100,400,316,japan,0.03340093,0,0,5.4815046e-05
japan_542_852,400,316,japan,0.019184548,0,0,5.4815046e-05
japan_542_1309,400,316,japan,0.02113417,0,0,5.4815046e-05
japan_542_1332,400,316,japan,0.06035939,0,0,5.4815046e-05
japan_326_542,400,316,japan,0.03813606,0,0,5.4815046e-05
japan_542_1100,400,316,japan,0.023195669,0,0,5.4815046e-05
japan_852_1332,400,316,japan,0.030415341,0,0,5.4815046e-05
japan_326_852,400,316,japan,0.037538815,0,0,5.4815046e-05
japan_852_1100,400,316,japan,0.037485495,0,0,5.4815046e-05
japan_1309_1332,400,316,japan,0.02722886,0,0,5.4815046e-05
japan_326_1309,400,316,japan,0.026016252,0,0,5.4815046e-05
japan_1100_1309,400,316,japan,0.020702094,0,0,5.4815046e-05
japan_1100_1332,400,316,japan,0.027560992,0,0,5.4815046e-05
japan_326_1100,400,316,japan,0.053748608,0,0,5.4815046e-05
japan_942_990,401,317,japan,0.09691679,0,0,0.025519649
japan_990_1707,401,317,japan,0.09802942,0,0,0.025519649
japan_121_990,401,317,japan,0.16004184,0,0,0.025519649
japan_853_990,401,317,japan,0.12846044,0,0,0.025519649
japan_121_942,401,317,japan,0.098344885,1,0,0.025519649
japan_407_1707,401,317,japan,0.05423293,0,0,0.025519649
japan_469_1067,401,317,japan,0.09179307,0,0,0.025519649
japan_407_1067,401,317,japan,0.10176548,0,0,0.025519649
japan_469_1667,401,317,japan,0.09128714,0,0,0.025519649
japan_407_469,401,317,japan,0.079128,0,0,0.025519649
japan_589_688,402,318,japan,0.031939533,0,0,0.0014670269
japan_688_803,402,318,japan,0.03488469,0,0,0.0014670269
japan_688_1002,402,318,japan,0.036591586,0,0,0.0014670269
japan_688_1065,402,318,japan,0.036917523,0,0,0.0014670269
japan_688_1202,402,318,japan,0.04362513,0,0,0.0014670269
japan_658_1002,402,318,japan,0.03056874,0,0,0.0014670269
japan_658_1065,402,318,japan,0.03584149,0,0,0.0014670269
japan_658_843,402,318,japan,0.03138702,0,0,0.0014670269
japan_658_1255,402,318,japan,0.032997873,0,0,0.0014670269
japan_589_1002,402,318,japan,0.037201308,0,0,0.0014670269
japan_589_1065,402,318,japan,0.020656787,0,0,0.0014670269
japan_589_1255,402,318,japan,0.038126346,0,0,0.0014670269
japan_589_1202,402,318,japan,0.044548716,0,0,0.0014670269
japan_803_843,402,318,japan,0.05114802,0,0,0.0014670269
japan_803_1255,402,318,japan,0.03579983,0,0,0.0014670269
japan_803_1292,402,318,japan,0.041518744,1,0,0.0014670269
japan_803_1202,402,318,japan,0.028623842,0,0,0.0014670269
japan_1002_1065,402,318,japan,0.039287332,0,0,0.0014670269
japan_843_1002,402,318,japan,0.040341623,0,0,0.0014670269
japan_1002_1255,402,318,japan,0.04659235,0,0,0.0014670269
japan_1002_1292,402,318,japan,0.038049176,0,0,0.0014670269
japan_1002_1202,402,318,japan,0.03715866,0,0,0.0014670269
japan_1065_1202,402,318,japan,0.050336704,0,0,0.0014670269
japan_843_1255,402,318,japan,0.03465996,0,0,0.0014670269
japan_843_1292,402,318,japan,0.060115844,0,0,0.0014670269
japan_1255_1292,402,318,japan,0.041081253,0,0,0.0014670269
japan_482_1516,403,319,japan,0.035393883,0,0,5.3061412e-05
japan_1516_1526,403,319,japan,0.03288775,0,0,5.3061412e-05
japan_925_1516,403,319,japan,0.04556784,0,0,5.3061412e-05
japan_755_1516,403,319,japan,0.036567844,0,0,5.3061412e-05
japan_1516_1653,403,319,japan,0.051821288,0,0,5.3061412e-05
japan_482_1526,403,319,japan,0.029304469,0,0,5.3061412e-05
japan_482_925,403,319,japan,0.033667557,0,0,5.3061412e-05
japan_482_755,403,319,japan,0.034409493,0,0,5.3061412e-05
japan_482_1653,403,319,japan,0.044131007,0,0,5.3061412e-05
japan_1204_1526,403,319,japan,0.021209326,0,0,5.3061412e-05
japan_1204_1308,403,319,japan,0.05106276,0,0,5.3061412e-05
japan_1082_1204,403,319,japan,0.08234576,0,0,5.3061412e-05
japan_769_1204,403,319,japan,0.052126005,0,0,5.3061412e-05
japan_1308_1526,403,319,japan,0.03094302,0,0,5.3061412e-05
japan_1082_1526,403,319,japan,0.03494088,0,0,5.3061412e-05
japan_1526_1653,403,319,japan,0.034993082,0,0,5.3061412e-05
japan_769_1526,403,319,japan,0.03305116,0,0,5.3061412e-05
japan_755_925,403,319,japan,0.034087352,0,0,5.3061412e-05
japan_925_1653,403,319,japan,0.03786847,0,0,5.3061412e-05
japan_755_1653,403,319,japan,0.035878923,0,0,5.3061412e-05
japan_1082_1308,403,319,japan,0.071272746,0,0,5.3061412e-05
japan_769_1308,403,319,japan,0.08216379,0,0,5.3061412e-05
japan_769_1082,403,319,japan,0.054305673,0,0,5.3061412e-05
japan_1387_1609,404,321,japan,0.03418509,0,0,0.0010586072
japan_1119_1387,404,321,japan,0.034988165,0,0,0.0010586072
japan_1279_1387,404,321,japan,0.060793746,0,0,0.0010586072
japan_914_1609,404,321,japan,0.020785162,0,0,0.0010586072
japan_655_914,404,321,japan,0.036873426,0,0,0.0010586072
japan_914_1253,404,321,japan,0.02132777,0,0,0.0010586072
japan_914_1030,404,321,japan,0.05982629,0,0,0.0010586072
japan_914_1315,404,321,japan,0.03910852,0,0,0.0010586072
japan_914_1368,404,321,japan,0.024924671,0,0,0.0010586072
japan_914_1279,404,321,japan,0.03729778,0,0,0.0010586072
japan_655_1609,404,321,japan,0.034051836,0,0,0.0010586072
japan_1119_1609,404,321,japan,0.030452043,0,0,0.0010586072
japan_1315_1609,404,321,japan,0.03983399,0,0,0.0010586072
japan_1368_1609,404,321,japan,0.011877392,1,0,0.0010586072
japan_1279_1609,404,321,japan,0.050196666,0,0,0.0010586072
japan_655_1253,404,321,japan,0.033765823,0,0,0.0010586072
japan_655_1030,404,321,japan,0.033649847,0,0,0.0010586072
japan_655_1315,404,321,japan,0.03835656,0,0,0.0010586072
japan_655_1368,404,321,japan,0.06026532,0,0,0.0010586072
japan_1030_1253,404,321,japan,0.034025464,0,0,0.0010586072
japan_1253_1315,404,321,japan,0.042268094,0,0,0.0010586072
japan_1253_1368,404,321,japan,0.028315747,0,0,0.0010586072
japan_1119_1315,404,321,japan,0.029065749,0,0,0.0010586072
japan_1119_1279,404,321,japan,0.027672527,0,0,0.0010586072
japan_1030_1315,404,321,japan,0.035231933,0,0,0.0010586072
japan_1030_1368,404,321,japan,0.037888817,0,0,0.0010586072
japan_1315_1368,404,321,japan,0.027449282,0,0,0.0010586072
japan_1279_1368,404,321,japan,0.035522204,0,0,0.0010586072
japan_654_1592,405,322,japan,0.35106614,0,0,0.0005826848
japan_1115_1592,405,322,japan,0.16490859,0,0,0.0005826848
japan_1592_1630,405,322,japan,0.18858121,0,0,0.0005826848
japan_654_1630,405,322,japan,0.2954441,0,0,0.0005826848
japan_455_865,406,324,japan,0.06454718,0,0,0.009313114
japan_770_865,406,324,japan,0.07984416,0,0,0.009313114
japan_68_455,406,324,japan,0.06364721,0,0,0.009313114
japan_244_455,406,324,japan,0.063461505,0,0,0.009313114
japan_527_770,406,324,japan,0.05923913,1,0,0.009313114
japan_68_770,406,324,japan,0.07141149,1,0,0.009313114
japan_244_770,406,324,japan,0.09014341,1,0,0.009313114
japan_527_1047,406,324,japan,0.049865324,1,0,0.009313114
japan_198_527,406,324,japan,0.05433915,1,0,0.009313114
japan_527_1205,406,324,japan,0.042864535,1,0,0.009313114
japan_68_527,406,324,japan,0.061476354,1,0,0.009313114
japan_244_527,406,324,japan,0.05395621,1,0,0.009313114
japan_1047_1205,406,324,japan,0.05934517,1,0,0.009313114
japan_68_1047,406,324,japan,0.070822716,1,0,0.009313114
japan_244_1047,406,324,japan,0.08585285,1,0,0.009313114
japan_68_198,406,324,japan,0.02918358,1,0,0.009313114
japan_867_1243,407,325,japan,0.02436496,0,0,0.00083895645
japan_489_867,407,325,japan,0.027254205,0,0,0.00083895645
japan_360_867,407,325,japan,0.030438911,0,0,0.00083895645
japan_463_867,407,325,japan,0.025293177,0,0,0.00083895645
japan_376_867,407,325,japan,0.033070717,0,0,0.00083895645
japan_709_867,407,325,japan,0.021550111,0,0,0.00083895645
japan_1_867,407,325,japan,0.01831481,0,0,0.00083895645
japan_812_867,407,325,japan,0.036137808,0,0,0.00083895645
japan_731_867,407,325,japan,0.0292845,0,0,0.00083895645
japan_489_1243,407,325,japan,0.03806177,0,0,0.00083895645
japan_360_1243,407,325,japan,0.037269928,0,0,0.00083895645
japan_463_1243,407,325,japan,0.027975738,0,0,0.00083895645
japan_376_1243,407,325,japan,0.03428869,0,0,0.00083895645
japan_709_1243,407,325,japan,0.029436069,0,0,0.00083895645
japan_1_1243,407,325,japan,0.034245484,0,0,0.00083895645
japan_812_1243,407,325,japan,0.02005432,0,0,0.00083895645
japan_731_1243,407,325,japan,0.034206092,0,0,0.00083895645
japan_360_489,407,325,japan,0.02805672,0,0,0.00083895645
japan_463_489,407,325,japan,0.03631722,0,0,0.00083895645
japan_376_489,407,325,japan,0.022025365,0,0,0.00083895645
japan_489_709,407,325,japan,0.019620165,0,0,0.00083895645
japan_1_489,407,325,japan,0.024256425,0,0,0.00083895645
japan_489_812,407,325,japan,0.01731295,0,0,0.00083895645
japan_489_731,407,325,japan,0.021061119,0,0,0.00083895645
japan_360_463,407,325,japan,0.024128687,0,0,0.00083895645
japan_360_376,407,325,japan,0.01801745,1,0,0.00083895645
japan_360_709,407,325,japan,0.015225365,0,0,0.00083895645
japan_1_360,407,325,japan,0.021336257,1,0,0.00083895645
japan_376_463,407,325,japan,0.029133916,0,0,0.00083895645
japan_463_709,407,325,japan,0.013616923,0,0,0.00083895645
japan_1_463,407,325,japan,0.026761139,0,0,0.00083895645
japan_376_709,407,325,japan,0.025815234,0,0,0.00083895645
japan_1_709,407,325,japan,0.024097916,0,0,0.00083895645
japan_709_812,407,325,japan,0.02742458,0,0,0.00083895645
japan_709_731,407,325,japan,0.020727003,0,0,0.00083895645
japan_1_812,407,325,japan,0.03383546,0,0,0.00083895645
japan_1_731,407,325,japan,0.01958185,0,0,0.00083895645
japan_731_812,407,325,japan,0.030400861,0,0,0.00083895645
japan_1233_1413,408,326,japan,0.030056583,0,0,3.8794245e-05
japan_1054_1233,408,326,japan,0.033148702,0,0,3.8794245e-05
japan_798_1233,408,326,japan,0.039506495,0,0,3.8794245e-05
japan_991_1233,408,326,japan,0.03430113,0,0,3.8794245e-05
japan_1233_1356,408,326,japan,0.03766095,0,0,3.8794245e-05
japan_1233_1250,408,326,japan,0.01861769,0,0,3.8794245e-05
japan_1233_1350,408,326,japan,0.034061436,0,0,3.8794245e-05
japan_454_1413,408,326,japan,0.024151921,0,0,3.8794245e-05
japan_454_798,408,326,japan,0.024110964,0,0,3.8794245e-05
japan_454_991,408,326,japan,0.03799907,0,0,3.8794245e-05
japan_454_1250,408,326,japan,0.022137672,0,0,3.8794245e-05
japan_219_454,408,326,japan,0.02501738,0,0,3.8794245e-05
japan_798_1413,408,326,japan,0.03637998,0,0,3.8794245e-05
japan_991_1413,408,326,japan,0.028264038,0,0,3.8794245e-05
japan_1356_1413,408,326,japan,0.024472501,0,0,3.8794245e-05
japan_1250_1413,408,326,japan,0.02278788,0,0,3.8794245e-05
japan_1350_1413,408,326,japan,0.029355817,0,0,3.8794245e-05
japan_1054_1356,408,326,japan,0.024980707,0,0,3.8794245e-05
japan_1054_1250,408,326,japan,0.019903973,0,0,3.8794245e-05
japan_1054_1350,408,326,japan,0.02077212,0,0,3.8794245e-05
japan_798_991,408,326,japan,0.036019847,0,0,3.8794245e-05
japan_798_1356,408,326,japan,0.06265834,0,0,3.8794245e-05
japan_798_1250,408,326,japan,0.026066205,0,0,3.8794245e-05
japan_798_1350,408,326,japan,0.03999369,0,0,3.8794245e-05
japan_991_1356,408,326,japan,0.036032606,0,0,3.8794245e-05
japan_991_1250,408,326,japan,0.043940872,0,0,3.8794245e-05
japan_219_991,408,326,japan,0.03838601,0,0,3.8794245e-05
japan_991_1350,408,326,japan,0.040899105,0,0,3.8794245e-05
japan_1250_1356,408,326,japan,0.021763302,0,0,3.8794245e-05
japan_1350_1356,408,326,japan,0.041273154,0,0,3.8794245e-05
japan_219_1250,408,326,japan,0.024913456,0,0,3.8794245e-05
japan_1250_1350,408,326,japan,0.020366367,0,0,3.8794245e-05
japan_43_852,409,327,japan,0.043993942,0,0,4.5825527e-05
japan_43_1301,409,327,japan,0.076860346,0,0,4.5825527e-05
japan_43_936,409,327,japan,0.031318918,0,0,4.5825527e-05
japan_852_1237,409,327,japan,0.46028155,0,0,4.5825527e-05
japan_449_1103,409,327,japan,0.021716252,0,0,4.5825527e-05
japan_1103_1237,409,327,japan,0.047013737,0,0,4.5825527e-05
japan_2_1103,409,327,japan,0.03750018,0,0,4.5825527e-05
japan_936_1301,409,327,japan,0.20784141,0,0,4.5825527e-05
japan_449_1237,409,327,japan,0.049658757,0,0,4.5825527e-05
japan_2_1237,409,327,japan,0.023814952,0,0,4.5825527e-05
japan_454_1413,410,328,japan,0.015688542,0,0,0.000289435
japan_709_1413,410,328,japan,0.013563438,0,0,0.000289435
japan_798_1413,410,328,japan,0.07467056,0,0,0.000289435
japan_1103_1413,410,328,japan,0.07841828,0,0,0.000289435
japan_813_1413,410,328,japan,0.010057976,0,0,0.000289435
japan_1_1413,410,328,japan,0.071638964,0,0,0.000289435
japan_867_1413,410,328,japan,0.012561989,0,0,0.000289435
japan_454_709,410,328,japan,0.005174269,0,0,0.000289435
japan_454_798,410,328,japan,0.015185675,0,0,0.000289435
japan_454_1103,410,328,japan,0.019019697,0,0,0.000289435
japan_454_813,410,328,japan,0.031668548,0,0,0.000289435
japan_1_454,410,328,japan,0.03275074,0,0,0.000289435
japan_454_967,410,328,japan,0.023554096,0,0,0.000289435
japan_454_867,410,328,japan,0.030292906,0,0,0.000289435
japan_709_798,410,328,japan,0.015753893,0,0,0.000289435
japan_709_1103,410,328,japan,0.007917628,0,0,0.000289435
japan_1_709,410,328,japan,0.007592741,0,0,0.000289435
japan_709_867,410,328,japan,0.005454759,0,0,0.000289435
japan_798_1103,410,328,japan,0.0403406,0,0,0.000289435
japan_798_813,410,328,japan,0.08684726,0,0,0.000289435
japan_1_798,410,328,japan,0.028284244,0,0,0.000289435
japan_798_867,410,328,japan,0.020866582,0,0,0.000289435
japan_813_876,410,328,japan,0.105031416,0,0,0.000289435
japan_876_967,410,328,japan,0.078827634,0,0,0.000289435
japan_813_1103,410,328,japan,0.017957825,0,0,0.000289435
japan_1_1103,410,328,japan,0.014813964,0,0,0.000289435
japan_967_1103,410,328,japan,0.020645944,0,0,0.000289435
japan_867_1103,410,328,japan,0.026585286,0,0,0.000289435
japan_813_967,410,328,japan,0.085703835,0,0,0.000289435
japan_1_867,410,328,japan,0.0031305382,0,0,0.000289435
japan_206_237,411,329,japan,0.09401703,0,0,0.00021979866
japan_206_1611,411,329,japan,0.05739446,0,0,0.00021979866
japan_206_993,411,329,japan,0.06386279,0,0,0.00021979866
japan_206_809,411,329,japan,0.058280103,0,0,0.00021979866
japan_809_1205,411,329,japan,0.07129424,1,0,0.00021979866
japan_426_1205,411,329,japan,0.07708574,1,0,0.00021979866
japan_237_993,411,329,japan,0.0952513,1,0,0.00021979866
japan_237_607,411,329,japan,0.030011509,1,0,0.00021979866
japan_993_1611,411,329,japan,0.034015227,1,0,0.00021979866
japan_809_1611,411,329,japan,0.10676931,1,0,0.00021979866
japan_809_993,411,329,japan,0.059232906,1,0,0.00021979866
japan_514_607,411,329,japan,0.064556815,0,0,0.00021979866
japan_607_665,411,329,japan,0.13502905,0,0,0.00021979866
japan_514_665,411,329,japan,0.05319955,0,0,0.00021979866
japan_495_921,412,330,japan,0.021561857,0,0,3.696347e-05
japan_495_534,412,330,japan,0.02268913,0,0,3.696347e-05
japan_495_1332,412,330,japan,0.048135,0,0,3.696347e-05
japan_495_1287,412,330,japan,0.0463252,0,0,3.696347e-05
japan_495_1414,412,330,japan,0.046364438,0,0,3.696347e-05
japan_921_1233,412,330,japan,0.030463796,0,0,3.696347e-05
japan_1233_1332,412,330,japan,0.03640223,0,0,3.696347e-05
japan_1233_1287,412,330,japan,0.02600341,0,0,3.696347e-05
japan_1233_1414,412,330,japan,0.015110496,0,0,3.696347e-05
japan_1063_1233,412,330,japan,0.03607261,0,0,3.696347e-05
japan_1054_1233,412,330,japan,0.032986272,0,0,3.696347e-05
japan_852_1233,412,330,japan,0.03114308,0,0,3.696347e-05
japan_534_921,412,330,japan,0.025136482,0,0,3.696347e-05
japan_921_1332,412,330,japan,0.022869464,0,0,3.696347e-05
japan_921_1287,412,330,japan,0.02241508,0,0,3.696347e-05
japan_921_1414,412,330,japan,0.041331403,0,0,3.696347e-05
japan_921_1054,412,330,japan,0.0180067,0,0,3.696347e-05
japan_534_1332,412,330,japan,0.030363875,0,0,3.696347e-05
japan_534_1287,412,330,japan,0.027719209,0,0,3.696347e-05
japan_534_1414,412,330,japan,0.029365592,0,0,3.696347e-05
japan_534_1054,412,330,japan,0.0183795,0,0,3.696347e-05
japan_534_852,412,330,japan,0.023191044,0,0,3.696347e-05
japan_1287_1332,412,330,japan,0.062482532,0,0,3.696347e-05
japan_1332_1414,412,330,japan,0.02635133,0,0,3.696347e-05
japan_1063_1332,412,330,japan,0.024158973,0,0,3.696347e-05
japan_1054_1332,412,330,japan,0.030118011,0,0,3.696347e-05
japan_852_1332,412,330,japan,0.029929379,0,0,3.696347e-05
japan_1287_1414,412,330,japan,0.037217457,0,0,3.696347e-05
japan_1054_1287,412,330,japan,0.020564452,0,0,3.696347e-05
japan_852_1287,412,330,japan,0.022547003,0,0,3.696347e-05
japan_852_1414,412,330,japan,0.0238059,0,0,3.696347e-05
japan_1054_1063,412,330,japan,0.02352297,0,0,3.696347e-05
japan_852_1063,412,330,japan,0.02738895,0,0,3.696347e-05
japan_852_1054,412,330,japan,0.019876974,0,0,3.696347e-05
japan_120_549,413,331,japan,0.18580213,0,0,0.000112738555
japan_549_953,413,331,japan,0.13668337,0,0,0.000112738555
japan_549_1690,413,331,japan,0.11154938,0,0,0.000112738555
japan_1271_1308,413,331,japan,0.22190581,0,0,0.000112738555
japan_120_258,413,331,japan,0.15580873,0,0,0.000112738555
japan_120_1690,413,331,japan,0.18825056,0,0,0.000112738555
japan_781_1404,414,332,japan,0.08924299,0,0,5.4920525e-05
japan_1011_1404,414,332,japan,0.20853388,0,0,5.4920525e-05
japan_159_1447,414,332,japan,0.21346295,0,0,5.4920525e-05
japan_1011_1447,414,332,japan,0.12044341,0,0,5.4920525e-05
japan_485_1274,414,332,japan,0.10621399,0,0,5.4920525e-05
japan_159_1011,414,332,japan,0.17708907,0,0,5.4920525e-05
japan_781_1011,414,332,japan,0.08501382,0,0,5.4920525e-05
japan_1043_1708,415,333,japan,0.059722673,0,0,4.0484705e-05
japan_1043_1159,415,333,japan,0.065883845,0,0,4.0484705e-05
japan_625_1043,415,333,japan,0.024244398,0,0,4.0484705e-05
japan_1041_1043,415,333,japan,0.04062395,0,0,4.0484705e-05
japan_813_1043,415,333,japan,0.048751924,0,0,4.0484705e-05
japan_876_1043,415,333,japan,0.030482898,0,0,4.0484705e-05
japan_321_1043,415,333,japan,0.021236788,0,0,4.0484705e-05
japan_1159_1708,415,333,japan,0.035782076,0,0,4.0484705e-05
japan_625_1708,415,333,japan,0.04120522,0,0,4.0484705e-05
japan_1041_1708,415,333,japan,0.039220065,0,0,4.0484705e-05
japan_813_1708,415,333,japan,0.03538043,0,0,4.0484705e-05
japan_876_1708,415,333,japan,0.026957728,0,0,4.0484705e-05
japan_321_1708,415,333,japan,0.028441906,0,0,4.0484705e-05
japan_2_1159,415,333,japan,0.027392382,0,0,4.0484705e-05
japan_625_1159,415,333,japan,0.039462417,0,0,4.0484705e-05
japan_1041_1159,415,333,japan,0.03343099,0,0,4.0484705e-05
japan_813_1159,415,333,japan,0.02915589,0,0,4.0484705e-05
japan_876_1159,415,333,japan,0.028768837,0,0,4.0484705e-05
japan_321_1159,415,333,japan,0.030781073,0,0,4.0484705e-05
japan_2_625,415,333,japan,0.02121131,0,0,4.0484705e-05
japan_2_1041,415,333,japan,0.023264311,0,0,4.0484705e-05
japan_625_813,415,333,japan,0.043816008,0,0,4.0484705e-05
japan_625_876,415,333,japan,0.024665149,0,0,4.0484705e-05
japan_321_625,415,333,japan,0.030146906,0,0,4.0484705e-05
japan_813_1041,415,333,japan,0.033013225,0,0,4.0484705e-05
japan_813_876,415,333,japan,0.06359786,0,0,4.0484705e-05
japan_321_813,415,333,japan,0.043203656,0,0,4.0484705e-05
japan_321_876,415,333,japan,0.030156061,0,0,4.0484705e-05
japan_557_1100,416,334,japan,0.021584133,0,0,5.2464824e-05
japan_1100_1350,416,334,japan,0.042483788,0,0,5.2464824e-05
japan_1100_1333,416,334,japan,0.025036521,0,0,5.2464824e-05
japan_1100_1414,416,334,japan,0.028151682,0,0,5.2464824e-05
japan_1100_1287,416,334,japan,0.017316813,0,0,5.2464824e-05
japan_1100_1356,416,334,japan,0.07035223,0,0,5.2464824e-05
japan_1100_1332,416,334,japan,0.025754724,0,0,5.2464824e-05
japan_1100_1309,416,334,japan,0.019905316,0,0,5.2464824e-05
japan_557_1350,416,334,japan,0.02122,0,0,5.2464824e-05
japan_557_1333,416,334,japan,0.022130208,0,0,5.2464824e-05
japan_557_1356,416,334,japan,0.016768074,0,0,5.2464824e-05
japan_557_1309,416,334,japan,0.020131402,0,0,5.2464824e-05
japan_936_1350,416,334,japan,0.020085823,0,0,5.2464824e-05
