node_idx,tender_id,country,n_pairs,entropy,max_attention,normalised_entropy,tender_label,pred_prob
2835,2848,usa,2,0.6894816160202026,0.5427846908569336,0.9947117082164548,0,9.616529860068113e-05
2836,2849,usa,3,1.0587354898452759,0.4388042092323303,0.9637025734791497,0,1.6263424384987957e-08
2845,2866,usa,6,1.3896220922470093,0.4462275207042694,0.7755628565734335,0,0.00020457830396480858
2852,2874,usa,3,1.0616934299468994,0.43830934166908264,0.96639500658966,0,0.0004140683449804783
2854,2882,usa,3,1.0343140363693237,0.47739672660827637,0.9414732085540957,0,7.636938192945308e-08
2857,2886,usa,3,1.0962876081466675,0.3575250506401062,0.9978839846000079,0,2.0591663997038268e-05
2859,2888,usa,3,0.982314944267273,0.4758308231830597,0.8941415951738273,0,8.638184954179451e-05
2862,2893,usa,3,0.9425113201141357,0.6040574312210083,0.8579107751077304,0,5.0591428589541465e-05
2866,2900,usa,3,1.0839412212371826,0.4152737855911255,0.9866458189278827,1,0.9996155500411987
2873,2922,usa,3,0.9566013813018799,0.5936174392700195,0.8707361015063875,1,0.9993597865104675
2876,2930,usa,3,1.0957127809524536,0.363460898399353,0.9973607543393026,0,0.0001397938176523894
2882,2945,usa,3,1.0584220886230469,0.44974520802497864,0.963417303393004,0,0.0003960755420848727
2883,2946,usa,3,1.0802985429763794,0.39742738008499146,0.9833301102849188,0,1.382489426760003e-05
2884,2947,usa,3,1.0018095970153809,0.513541579246521,0.9118863928146238,0,0.0003000499855261296
2885,2948,usa,3,0.702014148235321,0.73264080286026,0.6390008153708165,0,0.00010256133828079328
2886,2949,usa,3,0.7847878932952881,0.6841221451759338,0.714344725059208,0,0.00015542648907285184
2888,2951,usa,3,1.0016294717788696,0.5136078000068665,0.9117224357586459,0,0.00027378639788366854
2902,2973,usa,3,1.0965322256088257,0.3639307916164398,0.9981066450095822,0,0.00018292423919774592
2911,2996,usa,2,0.6856545805931091,0.5611305236816406,0.9891904631844807,0,0.00017593974189367145
2913,2998,usa,3,0.9971083402633667,0.4671209156513214,0.9076071245044962,0,0.00010916504834312946
2915,3006,usa,2,0.23465971648693085,0.9371791481971741,0.33854240927210527,0,0.00014787327381782234
2920,3012,usa,3,1.0445553064346313,0.4684737026691437,0.9507952142980179,1,0.9995827078819275
2923,3019,usa,3,1.0559040307998657,0.47441667318344116,0.96112526838743,0,2.3405627302963694e-07
